年月,縣市,用電性質,售電量(度),用電佔比(%),,
11006,連江縣,農林漁牧,5174,0.09,,
11006,連江縣,工業,723784,12.39,,
11005,新北市,住宅,602469201,36.02,,
11005,新北市,服務業,512336920,30.63,,
11005,新北市,農林漁牧,2375605,0.14,,
11005,新北市,工業,555336819,33.2,,
11005,台北市,住宅,390590617,31.83,,
11005,台北市,服務業,779813023,63.55,,
11005,台北市,農林漁牧,1219460,0.1,,
11005,台北市,工業,55369370,4.51,,
11005,桃園市,住宅,323196354,13.19,,
11005,桃園市,服務業,358797024,14.64,,
11005,桃園市,農林漁牧,4109546,0.17,,
11005,桃園市,工業,1764413909,72,,
11005,台中市,住宅,431449836,15.24,,
11005,台中市,服務業,478506831,16.91,,
11005,台中市,農林漁牧,14825355,0.52,,
11005,台中市,工業,1905524702,67.33,,
11005,台南市,住宅,289693680,11.31,,
11005,台南市,服務業,263508738,10.28,,
11005,台南市,農林漁牧,33838649,1.32,,
11005,台南市,工業,1975320477,77.09,,
11005,高雄市,住宅,471588114,17.93,,
11005,高雄市,服務業,469166803,17.84,,
11005,高雄市,農林漁牧,20892164,0.79,,
11005,高雄市,工業,1667997215,63.43,,
11005,宜蘭縣,住宅,64055746,23.01,,
11005,宜蘭縣,服務業,68589588,24.63,,
11005,宜蘭縣,農林漁牧,6257254,2.25,,
11005,宜蘭縣,工業,139534887,50.11,,
11005,新竹縣,住宅,83437540,10.04,,
11005,新竹縣,服務業,77926146,9.38,,
11005,新竹縣,農林漁牧,2014868,0.24,,
11005,新竹縣,工業,667348801,80.33,,
11005,苗栗縣,住宅,77567401,11.78,,
11005,苗栗縣,服務業,60792922,9.23,,
11005,苗栗縣,農林漁牧,3024409,0.46,,
11005,苗栗縣,工業,517154898,78.53,,
11005,彰化縣,住宅,180480202,18.14,,
11005,彰化縣,服務業,180390718,18.13,,
11005,彰化縣,農林漁牧,42254624,4.25,,
11005,彰化縣,工業,591798318,59.48,,
11005,南投縣,住宅,60960798,25.56,,
11005,南投縣,服務業,53832450,22.57,,
11005,南投縣,農林漁牧,10218444,4.29,,
11005,南投縣,工業,113455176,47.58,,
11005,雲林縣,住宅,111710037,22.56,,
11005,雲林縣,服務業,75538713,15.25,,
11005,雲林縣,農林漁牧,38628173,7.8,,
11005,雲林縣,工業,269338554,54.39,,
11005,嘉義縣,住宅,73466056,29.19,,
11005,嘉義縣,服務業,48405605,19.23,,
11005,嘉義縣,農林漁牧,25286233,10.05,,
11005,嘉義縣,工業,104510984,41.53,,
11005,屏東縣,住宅,133278219,31.89,,
11005,屏東縣,服務業,98611379,23.59,,
11005,屏東縣,農林漁牧,65881990,15.76,,
11005,屏東縣,工業,11079526,28.76,,
11005,台東縣,住宅,29357579,38.65,,
11005,台東縣,服務業,32789883,43.17,,
11005,台東縣,農林漁牧,2684984,3.53,,
11005,台東縣,工業,11130916,14.65,,
11005,花蓮縣,住宅,46493914,23.02,,
11005,花蓮縣,服務業,62965655,31.18,,
11005,花蓮縣,農林漁牧,2171279,1.08,,
11005,花蓮縣,工業,90330092,44.73,,
11005,基隆市,住宅,46136893,42.88,,
11005,基隆市,服務業,42450261,39.45,,
11005,基隆市,農林漁牧,4334,0,,
11005,基隆市,工業,19010877,17.67,,
11005,新竹市,住宅,75383501,8.09,,
11005,新竹市,服務業,103304504,11.09,,
11005,新竹市,農林漁牧,959977,0.1,,
11005,新竹市,工業,752027416,80.72,,
11005,嘉義市,住宅,38510928,40.74,,
11005,嘉義市,服務業,46238011,48.92,,
11005,嘉義市,農林漁牧,614412,0.65,,
11005,嘉義市,工業,9162850,9.69,,
11005,澎湖縣,住宅,14421306,37.78,,
11005,澎湖縣,服務業,18183388,47.64,,
11005,澎湖縣,農林漁牧,400627,1.05,,
11005,澎湖縣,工業,5166930,13.54,,
11005,金門縣,住宅,9609126,39.08,,
11005,金門縣,服務業,10792972,43.89,,
11005,金門縣,農林漁牧,268443,1.09,,
11005,金門縣,工業,3918053,15.93,,
11005,連江縣,住宅,2428775,38.99,,
11005,連江縣,服務業,3053653,49.02,,
11005,連江縣,農林漁牧,7398,0.12,,
11005,連江縣,工業,739970,11.88,,
11004,新北市,住宅,602679244,38.37,,
11004,新北市,服務業,441822822,28.13,,
11004,新北市,農林漁牧,2025992,0.13,,
11004,新北市,工業,524038563,33.37,,
11004,台北市,住宅,366850355,33.57,,
11004,台北市,服務業,681155892,62.34,,
11004,台北市,農林漁牧,1042891,0.1,,
11004,台北市,工業,43635209,3.99,,
11004,桃園市,住宅,384630971,16.5,,
11004,桃園市,服務業,320321810,13.74,,
11004,桃園市,農林漁牧,3922995,0.17,,
11004,桃園市,工業,1622696016,69.6,,
11004,台中市,住宅,439189664,16.54,,
11004,台中市,服務業,428238230,16.12,,
11004,台中市,農林漁牧,13370914,0.5,,
11004,台中市,工業,1775236890,66.84,,
11004,台南市,住宅,291429938,12.26,,
11004,台南市,服務業,240377283,10.11,,
11004,台南市,農林漁牧,30726724,1.29,,
11004,台南市,工業,1813950837,76.33,,
11004,高雄市,住宅,355853748,14.73,,
11004,高雄市,服務業,424915202,17.58,,
11004,高雄市,農林漁牧,20135814,0.83,,
11004,高雄市,工業,1615594733,66.86,,
11004,宜蘭縣,住宅,72525481,27.05,,
11004,宜蘭縣,服務業,61431369,22.91,,
11004,宜蘭縣,農林漁牧,5474043,2.04,,
11004,宜蘭縣,工業,128696938,48,,
11004,新竹縣,住宅,96634603,12.28,,
11004,新竹縣,服務業,73740297,9.37,,
11004,新竹縣,農林漁牧,1578726,0.2,,
11004,新竹縣,工業,614765334,78.14,,
11004,苗栗縣,住宅,71487131,11.71,,
11004,苗栗縣,服務業,53257062,8.72,,
11004,苗栗縣,農林漁牧,2600091,0.43,,
11004,苗栗縣,工業,483127965,79.14,,
11004,彰化縣,住宅,185599183,19.58,,
11004,彰化縣,服務業,168172926,17.74,,
11004,彰化縣,農林漁牧,37947731,4,,
11004,彰化縣,工業,556129475,58.67,,
11004,南投縣,住宅,77380946,31.29,,
11004,南投縣,服務業,52808898,21.35,,
11004,南投縣,農林漁牧,9470850,3.83,,
11004,南投縣,工業,107640575,43.53,,
11004,雲林縣,住宅,110904496,23.63,,
11004,雲林縣,服務業,65185053,13.89,,
11004,雲林縣,農林漁牧,34017827,7.25,,
11004,雲林縣,工業,259276898,55.24,,
11004,嘉義縣,住宅,69211792,29.34,,
11004,嘉義縣,服務業,41813302,17.72,,
11004,嘉義縣,農林漁牧,21966570,9.31,,
11004,嘉義縣,工業,102925281,43.63,,
11004,屏東縣,住宅,121213979,31.2,,
11004,屏東縣,服務業,90829687,23.38,,
11004,屏東縣,農林漁牧,63848256,16.43,,
11004,屏東縣,工業,112644033,28.99,,
11004,台東縣,住宅,34069803,44.23,,
11004,台東縣,服務業,30530783,39.64,,
11004,台東縣,農林漁牧,2530226,3.29,,
11004,台東縣,工業,9890918,12.84,,
11004,花蓮縣,住宅,53890920,27.28,,
11004,花蓮縣,服務業,57025548,28.87,,
11004,花蓮縣,農林漁牧,2000545,1.01,,
11004,花蓮縣,工業,84597487,42.83,,
11004,基隆市,住宅,56523484,50.69,,
11004,基隆市,服務業,37439532,33.58,,
11004,基隆市,農林漁牧,9419,0.01,,
11004,基隆市,工業,17529478,15.72,,
11004,新竹市,住宅,65841473,8.2,,
11004,新竹市,服務業,90945325,11.33,,
11004,新竹市,農林漁牧,891086,0.11,,
11004,新竹市,工業,645059902,80.36,,
11004,嘉義市,住宅,38888051,44.17,,
11004,嘉義市,服務業,40056333,45.5,,
11004,嘉義市,農林漁牧,607005,0.69,,
11004,嘉義市,工業,8485034,9.64,,
11004,澎湖縣,住宅,13372540,41.8,,
11004,澎湖縣,服務業,14109137,44.1,,
11004,澎湖縣,農林漁牧,352837,1.1,,
11004,澎湖縣,工業,4158817,13,,
11004,金門縣,住宅,8877122,43.99,,
11004,金門縣,服務業,8441585,41.83,,
11004,金門縣,農林漁牧,263117,1.3,,
11004,金門縣,工業,2597835,12.87,,
11004,連江縣,住宅,2113831,37.27,,
11004,連江縣,服務業,2862409,50.46,,
11004,連江縣,農林漁牧,7704,0.14,,
11004,連江縣,工業,688381,12.14,,
11003,新北市,住宅,649645302,40.03,,
11003,新北市,服務業,473412653,29.17,,
11003,新北市,農林漁牧,2257087,0.14,,
11003,新北市,工業,497388406,30.65,,
11003,台北市,住宅,412836083,35.29,,
11003,台北市,服務業,705060039,60.27,,
11003,台北市,農林漁牧,1218779,0.1,,
11003,台北市,工業,50786075,4.34,,
11003,桃園市,住宅,363492772,15.61,,
11003,桃園市,服務業,316618372,13.6,,
11003,桃園市,農林漁牧,3712271,0.16,,
11003,桃園市,工業,1644355165,70.63,,
11003,台中市,住宅,467190931,17.01,,
11003,台中市,服務業,437472669,15.93,,
11003,台中市,農林漁牧,13228500,0.48,,
11003,台中市,工業,1828621506,66.58,,
11003,台南市,住宅,298967038,12.06,,
11003,台南市,服務業,235700782,9.51,,
11003,台南市,農林漁牧,32057510,1.29,,
11003,台南市,工業,1912439012,77.14,,
11003,高雄市,住宅,459394199,18.06,,
11003,高雄市,服務業,421648568,16.58,,
11003,高雄市,農林漁牧,21523789,0.85,,
11003,高雄市,工業,1641246561,64.52,,
11003,宜蘭縣,住宅,72199529,26.24,,
11003,宜蘭縣,服務業,66679302,24.24,,
11003,宜蘭縣,農林漁牧,5388707,1.96,,
11003,宜蘭縣,工業,130855505,47.56,,
11003,新竹縣,住宅,93509215,11.93,,
11003,新竹縣,服務業,71411056,9.11,,
11003,新竹縣,農林漁牧,1836983,0.23,,
11003,新竹縣,工業,617207641,78.73,,
11003,苗栗縣,住宅,84832521,13.18,,
11003,苗栗縣,服務業,55605079,8.64,,
11003,苗栗縣,農林漁牧,2609968,0.41,,
11003,苗栗縣,工業,500569844,77.77,,
11003,彰化縣,住宅,193098242,20.21,,
11003,彰化縣,服務業,163492345,17.11,,
11003,彰化縣,農林漁牧,37979627,3.97,,
11003,彰化縣,工業,560934546,58.71,,
11003,南投縣,住宅,67746511,28.42,,
11003,南投縣,服務業,51807824,21.73,,
11003,南投縣,農林漁牧,9020623,3.78,,
11003,南投縣,工業,109830597,46.07,,
11003,雲林縣,住宅,111207396,23.47,,
11003,雲林縣,服務業,69806472,14.73,,
11003,雲林縣,農林漁牧,35142113,7.42,,
11003,雲林縣,工業,257760022,54.39,,
11003,嘉義縣,住宅,77125059,30.59,,
11003,嘉義縣,服務業,42994108,17.05,,
11003,嘉義縣,農林漁牧,22626497,8.97,,
11003,嘉義縣,工業,109375767,43.38,,
11003,屏東縣,住宅,128563718,31.91,,
11003,屏東縣,服務業,90578933,22.48,,
11003,屏東縣,農林漁牧,68261303,16.94,,
11003,屏東縣,工業,115543936,28.67,,
11003,台東縣,住宅,31272186,41.84,,
11003,台東縣,服務業,30347796,40.6,,
11003,台東縣,農林漁牧,2769293,3.7,,
11003,台東縣,工業,10356861,13.86,,
11003,花蓮縣,住宅,50693958,25.6,,
11003,花蓮縣,服務業,58233655,29.41,,
11003,花蓮縣,農林漁牧,2243097,1.13,,
11003,花蓮縣,工業,86837488,43.86,,
11003,基隆市,住宅,52750532,48.27,,
11003,基隆市,服務業,38934758,35.63,,
11003,基隆市,農林漁牧,5097,0,,
11003,基隆市,工業,17598511,16.1,,
11003,新竹市,住宅,80931617,9.47,,
11003,新竹市,服務業,93130197,10.9,,
11003,新竹市,農林漁牧,878417,0.1,,
11003,新竹市,工業,679770301,79.53,,
11003,嘉義市,住宅,40617648,44.56,,
11003,嘉義市,服務業,41252272,45.26,,
11003,嘉義市,農林漁牧,553421,0.61,,
11003,嘉義市,工業,8729072,9.58,,
11003,澎湖縣,住宅,15455522,44.23,,
11003,澎湖縣,服務業,14754116,42.22,,
11003,澎湖縣,農林漁牧,384393,1.1,,
11003,澎湖縣,工業,4350018,12.45,,
11003,金門縣,住宅,11136629,46.68,,
11003,金門縣,服務業,9823609,41.18,,
11003,金門縣,農林漁牧,254462,1.07,,
11003,金門縣,工業,2642084,11.07,,
11003,連江縣,住宅,2635467,42.45,,
11003,連江縣,服務業,2897742,46.68,,
11003,連江縣,農林漁牧,5929,0.1,,
11003,連江縣,工業,668974,10.78,,
11002,新北市,住宅,641061049,43.81,,
11002,新北市,服務業,391034407,26.72,,
11002,新北市,農林漁牧,2053383,0.14,,
11002,新北市,工業,429032841,29.32,,
11002,台北市,住宅,390393905,38.45,,
11002,台北市,服務業,585301517,57.64,,
11002,台北市,農林漁牧,1035621,0.1,,
11002,台北市,工業,38714278,3.81,,
11002,桃園市,住宅,414057080,20.37,,
11002,桃園市,服務業,279427793,13.75,,
11002,桃園市,農林漁牧,3753621,0.18,,
11002,桃園市,工業,1335506353,65.7,,
11002,台中市,住宅,450846855,19.11,,
11002,台中市,服務業,370429911,15.7,,
11002,台中市,農林漁牧,11798493,0.5,,
11002,台中市,工業,1526194320,64.69,,
11002,台南市,住宅,287909256,13.89,,
11002,台南市,服務業,200809739,9.69,,
11002,台南市,農林漁牧,28160017,1.36,,
11002,台南市,工業,1555846950,75.06,,
11002,高雄市,住宅,343944006,16.86,,
11002,高雄市,服務業,349849529,17.15,,
11002,高雄市,農林漁牧,18428935,0.9,,
11002,高雄市,工業,1327288300,65.08,,
11002,宜蘭縣,住宅,78476925,32.48,,
11002,宜蘭縣,服務業,54816351,22.69,,
11002,宜蘭縣,農林漁牧,4482730,1.86,,
11002,宜蘭縣,工業,103847528,42.98,,
11002,新竹縣,住宅,101477723,14.19,,
11002,新竹縣,服務業,65504770,9.16,,
11002,新竹縣,農林漁牧,1382452,0.19,,
11002,新竹縣,工業,546981785,76.46,,
11002,苗栗縣,住宅,72748870,13.6,,
11002,苗栗縣,服務業,47736873,8.92,,
11002,苗栗縣,農林漁牧,2181781,0.41,,
11002,苗栗縣,工業,412328156,77.07,,
11002,彰化縣,住宅,180543612,22.41,,
11002,彰化縣,服務業,150734621,18.71,,
11002,彰化縣,農林漁牧,33404086,4.15,,
11002,彰化縣,工業,440871614,54.73,,
11002,南投縣,住宅,77680560,35.61,,
11002,南投縣,服務業,46749085,21.43,,
11002,南投縣,農林漁牧,7583167,3.48,,
11002,南投縣,工業,86105920,39.48,,
11002,雲林縣,住宅,97628633,24.41,,
11002,雲林縣,服務業,54633409,13.66,,
11002,雲林縣,農林漁牧,32075011,8.02,,
11002,雲林縣,工業,215687897,53.92,,
11002,嘉義縣,住宅,63277957,31.77,,
11002,嘉義縣,服務業,35123080,17.63,,
11002,嘉義縣,農林漁牧,18648226,9.36,,
11002,嘉義縣,工業,82142044,41.24,,
11002,屏東縣,住宅,114563800,33.56,,
11002,屏東縣,服務業,76108736,22.3,,
11002,屏東縣,農林漁牧,61367059,17.98,,
11002,屏東縣,工業,89322465,26.17,,
11002,台東縣,住宅,33130532,47.26,,
11002,台東縣,服務業,26054053,37.17,,
11002,台東縣,農林漁牧,2389260,3.41,,
11002,台東縣,工業,8529591,12.17,,
11002,花蓮縣,住宅,54266698,29.68,,
11002,花蓮縣,服務業,49310852,26.97,,
11002,花蓮縣,農林漁牧,1953438,1.07,,
11002,花蓮縣,工業,77301236,42.28,,
11002,基隆市,住宅,61281124,55.59,,
11002,基隆市,服務業,33566156,30.45,,
11002,基隆市,農林漁牧,12091,0.01,,
11002,基隆市,工業,15376429,13.95,,
11002,新竹市,住宅,70505591,9.48,,
11002,新竹市,服務業,76741599,10.31,,
11002,新竹市,農林漁牧,819246,0.11,,
11002,新竹市,工業,595999161,80.1,,
11002,嘉義市,住宅,38843061,48.68,,
11002,嘉義市,服務業,33031452,41.39,,
11002,嘉義市,農林漁牧,594040,0.74,,
11002,嘉義市,工業,7331587,9.19,,
11002,澎湖縣,住宅,12805205,44.13,,
11002,澎湖縣,服務業,11868219,40.9,,
11002,澎湖縣,農林漁牧,339516,1.17,,
11002,澎湖縣,工業,4001367,13.79,,
11002,金門縣,住宅,9375357,48.97,,
11002,金門縣,服務業,7418434,38.75,,
11002,金門縣,農林漁牧,222984,1.16,,
11002,金門縣,工業,2130012,11.12,,
11002,連江縣,住宅,2216398,40.4,,
11002,連江縣,服務業,2630567,47.95,,
11002,連江縣,農林漁牧,6682,0.12,,
11002,連江縣,工業,632859,11.53,,
11001,新北市,住宅,611251115,38.96,,
11001,新北市,服務業,459842480,29.31,,
11001,新北市,農林漁牧,2326856,0.15,,
11001,新北市,工業,495650897,31.59,,
11001,台北市,住宅,399211598,35.61,,
11001,台北市,服務業,668672895,59.64,,
11001,台北市,農林漁牧,1129074,0.1,,
11001,台北市,工業,52177065,4.65,,
11001,桃園市,住宅,333162819,14.78,,
11001,桃園市,服務業,305794181,13.57,,
11001,桃園市,農林漁牧,3834893,0.17,,
11001,桃園市,工業,1611487819,71.49,,
11001,台中市,住宅,433898371,16.44,,
11001,台中市,服務業,421618095,15.97,,
11001,台中市,農林漁牧,12330394,0.47,,
11001,台中市,工業,1771769239,67.12,,
11001,台南市,住宅,276795188,12.99,,
11001,台南市,服務業,224559914,10.54,,
11001,台南市,農林漁牧,31440875,1.48,,
11001,台南市,工業,1597983126,75,,
11001,高雄市,住宅,450087280,18.86,,
11001,高雄市,服務業,398921862,16.72,,
11001,高雄市,農林漁牧,20799943,0.87,,
11001,高雄市,工業,1516397635,63.55,,
11001,宜蘭縣,住宅,68874783,25.54,,
11001,宜蘭縣,服務業,63564146,23.57,,
11001,宜蘭縣,農林漁牧,4621197,1.71,,
11001,宜蘭縣,工業,132636860,49.18,,
11001,新竹縣,住宅,85188873,11.47,,
11001,新竹縣,服務業,69837591,9.41,,
11001,新竹縣,農林漁牧,1675772,0.23,,
11001,新竹縣,工業,585747571,78.89,,
11001,苗栗縣,住宅,77454432,12.4,,
11001,苗栗縣,服務業,54719959,8.76,,
11001,苗栗縣,農林漁牧,2343754,0.38,,
11001,苗栗縣,工業,490187023,78.47,,
11001,彰化縣,住宅,173029749,18.88,,
11001,彰化縣,服務業,160468777,17.51,,
11001,彰化縣,農林漁牧,36289220,3.96,,
11001,彰化縣,工業,546604664,59.65,,
11001,南投縣,住宅,61570369,27.77,,
11001,南投縣,服務業,49710211,22.42,,
11001,南投縣,農林漁牧,7685118,3.47,,
11001,南投縣,工業,102768513,46.35,,
11001,雲林縣,住宅,95600765,21.55,,
11001,雲林縣,服務業,66050750,14.89,,
11001,雲林縣,農林漁牧,30733156,6.93,,
11001,雲林縣,工業,251202880,56.63,,
11001,嘉義縣,住宅,67721815,30.28,,
11001,嘉義縣,服務業,40669168,18.18,,
11001,嘉義縣,農林漁牧,19073690,8.53,,
11001,嘉義縣,工業,96221943,43.02,,
11001,屏東縣,住宅,123798626,32.44,,
11001,屏東縣,服務業,85534620,22.41,,
11001,屏東縣,農林漁牧,65211041,17.09,,
11001,屏東縣,工業,107137214,28.07,,
11001,台東縣,住宅,29129100,41.82,,
11001,台東縣,服務業,27737300,39.82,,
11001,台東縣,農林漁牧,2502513,3.59,,
11001,台東縣,工業,10279897,14.76,,
11001,花蓮縣,住宅,46311411,23.62,,
11001,花蓮縣,服務業,55473740,28.29,,
11001,花蓮縣,農林漁牧,2054159,1.05,,
11001,花蓮縣,工業,92249952,47.04,,
11001,基隆市,住宅,49639544,47.26,,
11001,基隆市,服務業,37998951,36.18,,
11001,基隆市,農林漁牧,6728,0.01,,
11001,基隆市,工業,17383993,16.55,,
11001,新竹市,住宅,76453631,9.08,,
11001,新竹市,服務業,88212305,10.48,,
11001,新竹市,農林漁牧,824209,0.1,,
11001,新竹市,工業,676174908,80.34,,
11001,嘉義市,住宅,37843944,44.45,,
11001,嘉義市,服務業,38617454,45.36,,
11001,嘉義市,農林漁牧,498270,0.59,,
11001,嘉義市,工業,8184303,9.61,,
11001,澎湖縣,住宅,14194511,41.8,,
11001,澎湖縣,服務業,15070796,44.38,,
11001,澎湖縣,農林漁牧,365677,1.08,,
11001,澎湖縣,工業,4328985,12.75,,
11001,金門縣,住宅,10187733,45.4,,
11001,金門縣,服務業,9514012,42.4,,
11001,金門縣,農林漁牧,237756,1.06,,
11001,金門縣,工業,2497971,11.13,,
11001,連江縣,住宅,2582075,41.57,,
11001,連江縣,服務業,2946971,47.45,,
11001,連江縣,農林漁牧,5743,0.09,,
11001,連江縣,工業,676548,10.89,,
10912,新北市,住宅,532352066,35.77,,
10912,新北市,服務業,458153934,30.79,,
10912,新北市,農林漁牧,2101667,0.14,,
10912,新北市,工業,495502045,33.3,,
10912,台北市,住宅,332428173,31.18,,
10912,台北市,服務業,686693876,64.4,,
10912,台北市,農林漁牧,1228614,0.12,,
10912,台北市,工業,45965846,4.31,,
10912,桃園市,住宅,320917131,14.39,,
10912,桃園市,服務業,326423475,14.64,,
10912,桃園市,農林漁牧,4021584,0.18,,
10912,桃園市,工業,1578926293,70.79,,
10912,台中市,住宅,422389217,15.95,,
10912,台中市,服務業,430424759,16.26,,
10912,台中市,農林漁牧,13614528,0.51,,
10912,台中市,工業,1781261457,67.28,,
10912,台南市,住宅,285110029,12.12,,
10912,台南市,服務業,242850145,10.32,,
10912,台南市,農林漁牧,32630751,1.39,,
10912,台南市,工業,1792351027,76.17,,
10912,高雄市,住宅,368751029,15.6,,
10912,高雄市,服務業,424908706,17.97,,
10912,高雄市,農林漁牧,19863428,0.84,,
10912,高雄市,工業,1550403894,65.59,,
10912,宜蘭縣,住宅,61990461,23.96,,
10912,宜蘭縣,服務業,61354420,23.71,,
