"資料期別","縣市","鄉鎮市區","建物類型","買賣契約價格平均單價"
"099Q3","宜蘭縣","","",10.18
"099Q3","宜蘭縣","","公寓",7.88
"099Q3","宜蘭縣","","透天厝",10.79
"099Q3","宜蘭縣","","電梯大廈",10.70
"099Q3","宜蘭縣","五結鄉","",8.73
"099Q3","宜蘭縣","五結鄉","透天厝",10.11
"099Q3","宜蘭縣","冬山鄉","",9.79
"099Q3","宜蘭縣","冬山鄉","透天厝",9.92
"099Q3","宜蘭縣","宜蘭市","",10.10
"099Q3","宜蘭縣","宜蘭市","透天厝",11.89
"099Q3","宜蘭縣","宜蘭市","電梯大廈",7.88
"099Q3","宜蘭縣","礁溪鄉","",14.85
"099Q3","宜蘭縣","礁溪鄉","電梯大廈",16.83
"099Q3","宜蘭縣","羅東鎮","",10.26
"099Q3","宜蘭縣","羅東鎮","公寓",8.69
"099Q3","宜蘭縣","羅東鎮","透天厝",12.97
"099Q3","宜蘭縣","羅東鎮","電梯大廈",9.54
"099Q3","花蓮縣","","",10.18
"099Q3","花蓮縣","","公寓",7.04
"099Q3","花蓮縣","","別墅",10.74
"099Q3","花蓮縣","","透天厝",11.72
"099Q3","花蓮縣","","電梯大廈",7.66
"099Q3","花蓮縣","吉安鄉","",11.01
"099Q3","花蓮縣","吉安鄉","透天厝",11.34
"099Q3","花蓮縣","花蓮市","",10.16
"099Q3","花蓮縣","花蓮市","公寓",7.25
"099Q3","花蓮縣","花蓮市","透天厝",13.25
"099Q3","花蓮縣","花蓮市","電梯大廈",7.80
"099Q3","南投縣","","",10.08
"099Q3","南投縣","","透天厝",11.03
"099Q3","南投縣","","電梯大廈",5.85
"099Q3","南投縣","南投市","",10.79
"099Q3","南投縣","南投市","透天厝",11.89
"099Q3","南投縣","埔里鎮","",8.00
"099Q3","南投縣","埔里鎮","透天厝",8.25
"099Q3","南投縣","草屯鎮","",11.14
"099Q3","南投縣","草屯鎮","透天厝",12.09
"099Q3","屏東縣","","",8.60
"099Q3","屏東縣","","透天厝",9.45
"099Q3","屏東縣","","電梯大廈",5.70
"099Q3","屏東縣","九如鄉","",10.72
"099Q3","屏東縣","九如鄉","透天厝",10.72
"099Q3","屏東縣","內埔鄉","",9.88
"099Q3","屏東縣","內埔鄉","透天厝",9.88
"099Q3","屏東縣","東港鎮","",10.20
"099Q3","屏東縣","屏東市","",9.08
"099Q3","屏東縣","屏東市","透天厝",10.70
"099Q3","屏東縣","屏東市","電梯大廈",5.95
"099Q3","屏東縣","萬丹鄉","",5.37
"099Q3","屏東縣","萬丹鄉","透天厝",5.37
"099Q3","屏東縣","潮州鎮","",8.22
"099Q3","屏東縣","潮州鎮","透天厝",9.10
"099Q3","苗栗縣","","",10.25
"099Q3","苗栗縣","","公寓",10.32
"099Q3","苗栗縣","","透天厝",11.13
"099Q3","苗栗縣","","電梯大廈",8.07
"099Q3","苗栗縣","竹南鎮","",10.65
"099Q3","苗栗縣","竹南鎮","透天厝",11.75
"099Q3","苗栗縣","竹南鎮","電梯大廈",8.71
"099Q3","苗栗縣","苗栗市","",9.66
"099Q3","苗栗縣","苗栗市","透天厝",11.11
"099Q3","苗栗縣","苗栗市","電梯大廈",7.36
"099Q3","苗栗縣","頭份鎮","",10.74
"099Q3","苗栗縣","頭份鎮","公寓",11.14
"099Q3","苗栗縣","頭份鎮","透天厝",11.76
"099Q3","苗栗縣","頭份鎮","電梯大廈",8.18
"099Q3","桃園市","","",12.49
"099Q3","桃園市","","公寓",8.88
"099Q3","桃園市","","別墅",12.32
"099Q3","桃園市","","套房",13.43
"099Q3","桃園市","","透天厝",12.38
"099Q3","桃園市","","電梯大廈",13.17
"099Q3","桃園市","八德區","",11.36
"099Q3","桃園市","八德區","公寓",7.31
"099Q3","桃園市","八德區","透天厝",11.55
"099Q3","桃園市","八德區","電梯大廈",12.16
"099Q3","桃園市","大園區","",10.93
"099Q3","桃園市","大園區","公寓",6.45
"099Q3","桃園市","大園區","透天厝",13.12
"099Q3","桃園市","大園區","電梯大廈",10.77
"099Q3","桃園市","大溪區","",9.31
"099Q3","桃園市","大溪區","透天厝",9.62
"099Q3","桃園市","中壢區","",12.60
"099Q3","桃園市","中壢區","公寓",8.57
"099Q3","桃園市","中壢區","別墅",11.64
"099Q3","桃園市","中壢區","透天厝",16.29
"099Q3","桃園市","中壢區","電梯大廈",12.46
"099Q3","桃園市","平鎮區","",11.08
"099Q3","桃園市","平鎮區","公寓",7.49
"099Q3","桃園市","平鎮區","透天厝",11.57
"099Q3","桃園市","平鎮區","電梯大廈",11.13
"099Q3","桃園市","桃園區","",13.75
"099Q3","桃園市","桃園區","公寓",9.37
"099Q3","桃園市","桃園區","透天厝",15.79
"099Q3","桃園市","桃園區","電梯大廈",13.93
"099Q3","桃園市","楊梅區","",10.07
"099Q3","桃園市","楊梅區","公寓",10.22
"099Q3","桃園市","楊梅區","透天厝",10.40
"099Q3","桃園市","楊梅區","電梯大廈",9.52
"099Q3","桃園市","龍潭區","",9.86
"099Q3","桃園市","龍潭區","公寓",6.54
"099Q3","桃園市","龍潭區","透天厝",10.60
"099Q3","桃園市","龍潭區","電梯大廈",10.16
"099Q3","桃園市","龜山區","",13.40
"099Q3","桃園市","龜山區","公寓",10.11
"099Q3","桃園市","龜山區","透天厝",11.55
"099Q3","桃園市","龜山區","電梯大廈",15.30
"099Q3","桃園市","蘆竹區","",13.83
"099Q3","桃園市","蘆竹區","公寓",11.00
"099Q3","桃園市","蘆竹區","透天厝",12.03
"099Q3","桃園市","蘆竹區","電梯大廈",14.14
"099Q3","桃園市","觀音區","",10.30
"099Q3","桃園市","觀音區","透天厝",10.71
"099Q3","高雄市","","",12.42
"099Q3","高雄市","","公寓",8.25
"099Q3","高雄市","","套房",12.70
"099Q3","高雄市","","透天厝",15.62
"099Q3","高雄市","","電梯大廈",12.10
"099Q3","高雄市","三民區","",12.08
"099Q3","高雄市","三民區","公寓",8.40
"099Q3","高雄市","三民區","透天厝",15.06
"099Q3","高雄市","三民區","電梯大廈",11.80
"099Q3","高雄市","小港區","",9.97
"099Q3","高雄市","小港區","公寓",6.49
"099Q3","高雄市","小港區","透天厝",12.34
"099Q3","高雄市","小港區","電梯大廈",6.28
"099Q3","高雄市","左營區","",11.77
"099Q3","高雄市","左營區","透天厝",19.36
"099Q3","高雄市","左營區","電梯大廈",10.73
"099Q3","高雄市","前金區","",14.70
"099Q3","高雄市","前金區","電梯大廈",14.46
"099Q3","高雄市","前鎮區","",13.07
"099Q3","高雄市","前鎮區","公寓",8.55
"099Q3","高雄市","前鎮區","透天厝",15.12
"099Q3","高雄市","前鎮區","電梯大廈",13.38
"099Q3","高雄市","苓雅區","",13.99
"099Q3","高雄市","苓雅區","公寓",10.02
"099Q3","高雄市","苓雅區","透天厝",22.23
"099Q3","高雄市","苓雅區","電梯大廈",12.95
"099Q3","高雄市","新興區","",13.90
"099Q3","高雄市","新興區","電梯大廈",13.78
"099Q3","高雄市","楠梓區","",10.75
"099Q3","高雄市","楠梓區","公寓",5.60
"099Q3","高雄市","楠梓區","透天厝",13.69
"099Q3","高雄市","楠梓區","電梯大廈",9.08
"099Q3","高雄市","鼓山區","",13.62
"099Q3","高雄市","鼓山區","公寓",7.99
"099Q3","高雄市","鼓山區","透天厝",18.41
"099Q3","高雄市","鼓山區","電梯大廈",13.73
"099Q3","高雄市","鹽埕區","",13.37
"099Q3","高雄市","鹽埕區","電梯大廈",13.39
"099Q3","高雄縣","","",11.16
"099Q3","高雄縣","","公寓",7.19
"099Q3","高雄縣","","別墅",16.55
"099Q3","高雄縣","","透天厝",12.12
"099Q3","高雄縣","","電梯大廈",10.12
"099Q3","高雄縣","大社鄉","",7.85
"099Q3","高雄縣","大寮鄉","",6.79
"099Q3","高雄縣","大寮鄉","透天厝",8.28
"099Q3","高雄縣","大寮鄉","電梯大廈",4.23
"099Q3","高雄縣","仁武鄉","",13.21
"099Q3","高雄縣","仁武鄉","透天厝",13.25
"099Q3","高雄縣","岡山鎮","",9.41
"099Q3","高雄縣","岡山鎮","透天厝",11.53
"099Q3","高雄縣","林園鄉","",5.09
"099Q3","高雄縣","林園鄉","透天厝",5.24
"099Q3","高雄縣","梓官鄉","",8.38
"099Q3","高雄縣","鳥松鄉","",14.57
"099Q3","高雄縣","鳥松鄉","透天厝",14.40
"099Q3","高雄縣","鳥松鄉","電梯大廈",13.54
"099Q3","高雄縣","湖內鄉","",10.02
"099Q3","高雄縣","湖內鄉","透天厝",10.27
"099Q3","高雄縣","鳳山市","",11.93
"099Q3","高雄縣","鳳山市","公寓",7.84
"099Q3","高雄縣","鳳山市","透天厝",13.98
"099Q3","高雄縣","鳳山市","電梯大廈",10.89
"099Q3","高雄縣","橋頭鄉","",11.09
"099Q3","高雄縣","橋頭鄉","電梯大廈",10.51
"099Q3","基隆市","","",9.37
"099Q3","基隆市","","公寓",8.92
"099Q3","基隆市","","透天厝",12.06
"099Q3","基隆市","","電梯大廈",9.20
"099Q3","基隆市","七堵區","",10.32
"099Q3","基隆市","七堵區","公寓",10.53
"099Q3","基隆市","七堵區","電梯大廈",10.11
"099Q3","基隆市","中山區","",8.81
"099Q3","基隆市","中山區","公寓",6.92
"099Q3","基隆市","中正區","",8.17
"099Q3","基隆市","中正區","公寓",10.73
"099Q3","基隆市","中正區","電梯大廈",7.28
"099Q3","基隆市","仁愛區","",13.68
"099Q3","基隆市","仁愛區","電梯大廈",15.19
"099Q3","基隆市","安樂區","",8.71
"099Q3","基隆市","安樂區","公寓",7.61
"099Q3","基隆市","安樂區","透天厝",12.31
"099Q3","基隆市","安樂區","電梯大廈",8.54
"099Q3","基隆市","信義區","",9.19
"099Q3","基隆市","信義區","公寓",8.41
"099Q3","基隆市","信義區","透天厝",12.19
"099Q3","基隆市","信義區","電梯大廈",7.87
"099Q3","基隆市","暖暖區","",10.47
"099Q3","基隆市","暖暖區","公寓",7.35
"099Q3","基隆市","暖暖區","電梯大廈",11.72
"099Q3","雲林縣","","",9.48
"099Q3","雲林縣","","公寓",6.86
"099Q3","雲林縣","","透天厝",10.31
"099Q3","雲林縣","","電梯大廈",6.41
"099Q3","雲林縣","斗六市","",8.96
"099Q3","雲林縣","斗六市","公寓",5.56
"099Q3","雲林縣","斗六市","透天厝",10.13
"099Q3","雲林縣","虎尾鎮","",11.36
"099Q3","雲林縣","虎尾鎮","透天厝",12.55
"099Q3","新北市","","",22.54
"099Q3","新北市","","公寓",22.58
"099Q3","新北市","","別墅",18.20
"099Q3","新北市","","套房",35.64
"099Q3","新北市","","透天厝",24.06
"099Q3","新北市","","電梯大廈",21.87
"099Q3","新北市","","樓中樓",17.80
"099Q3","新北市","八里區","",14.86
"099Q3","新北市","八里區","電梯大廈",14.48
"099Q3","新北市","三芝區","",7.11
"099Q3","新北市","三芝區","電梯大廈",6.48
"099Q3","新北市","三重區","",26.55
"099Q3","新北市","三重區","公寓",24.34
"099Q3","新北市","三重區","套房",39.98
"099Q3","新北市","三重區","透天厝",30.72
"099Q3","新北市","三重區","電梯大廈",27.09
"099Q3","新北市","三峽區","",13.70
"099Q3","新北市","三峽區","公寓",9.88
"099Q3","新北市","三峽區","電梯大廈",14.06
"099Q3","新北市","土城區","",22.31
"099Q3","新北市","土城區","公寓",19.08
"099Q3","新北市","土城區","套房",38.91
"099Q3","新北市","土城區","電梯大廈",23.47
"099Q3","新北市","中和區","",27.91
"099Q3","新北市","中和區","公寓",24.89
"099Q3","新北市","中和區","套房",40.01
"099Q3","新北市","中和區","電梯大廈",28.84
"099Q3","新北市","五股區","",17.15
"099Q3","新北市","五股區","公寓",12.33
"099Q3","新北市","五股區","電梯大廈",17.95
"099Q3","新北市","永和區","",32.39
"099Q3","新北市","永和區","公寓",30.70
"099Q3","新北市","永和區","套房",54.44
"099Q3","新北市","永和區","電梯大廈",32.56
"099Q3","新北市","汐止區","",19.85
"099Q3","新北市","汐止區","公寓",16.60
"099Q3","新北市","汐止區","套房",21.98
"099Q3","新北市","汐止區","電梯大廈",20.48
"099Q3","新北市","汐止區","樓中樓",16.15
"099Q3","新北市","林口區","",16.84
"099Q3","新北市","林口區","公寓",14.39
"099Q3","新北市","林口區","別墅",16.80
"099Q3","新北市","林口區","透天厝",16.26
"099Q3","新北市","林口區","電梯大廈",17.13
"099Q3","新北市","板橋區","",27.20
"099Q3","新北市","板橋區","公寓",24.17
"099Q3","新北市","板橋區","套房",41.02
"099Q3","新北市","板橋區","透天厝",42.05
"099Q3","新北市","板橋區","電梯大廈",28.00
"099Q3","新北市","泰山區","",18.96
"099Q3","新北市","泰山區","公寓",15.58
"099Q3","新北市","泰山區","電梯大廈",20.22
"099Q3","新北市","淡水區","",17.34
"099Q3","新北市","淡水區","公寓",14.45
"099Q3","新北市","淡水區","別墅",17.69
"099Q3","新北市","淡水區","套房",24.74
"099Q3","新北市","淡水區","電梯大廈",17.39
"099Q3","新北市","深坑區","",17.66
"099Q3","新北市","深坑區","電梯大廈",18.64
"099Q3","新北市","新店區","",25.18
"099Q3","新北市","新店區","公寓",27.52
"099Q3","新北市","新店區","透天厝",16.15
"099Q3","新北市","新店區","電梯大廈",24.48
"099Q3","新北市","新店區","樓中樓",15.90
"099Q3","新北市","新莊區","",24.29
"099Q3","新北市","新莊區","公寓",21.84
"099Q3","新北市","新莊區","套房",44.23
"099Q3","新北市","新莊區","電梯大廈",25.16
"099Q3","新北市","樹林區","",16.30
"099Q3","新北市","樹林區","公寓",14.82
"099Q3","新北市","樹林區","電梯大廈",16.51
"099Q3","新北市","蘆洲區","",23.73
"099Q3","新北市","蘆洲區","公寓",21.77
"099Q3","新北市","蘆洲區","電梯大廈",24.83
"099Q3","新北市","鶯歌區","",9.84
"099Q3","新北市","鶯歌區","公寓",7.65
"099Q3","新北市","鶯歌區","透天厝",14.77
"099Q3","新北市","鶯歌區","電梯大廈",9.16
"099Q3","新竹市","","",14.73
"099Q3","新竹市","","公寓",11.57
"099Q3","新竹市","","透天厝",19.30
"099Q3","新竹市","","電梯大廈",13.54
"099Q3","新竹市","新竹市","",14.73
"099Q3","新竹市","新竹市","公寓",11.57
"099Q3","新竹市","新竹市","透天厝",19.30
"099Q3","新竹市","新竹市","電梯大廈",13.54
"099Q3","新竹縣","","",12.43
"099Q3","新竹縣","","公寓",8.72
"099Q3","新竹縣","","套房",18.58
"099Q3","新竹縣","","透天厝",12.56
"099Q3","新竹縣","","電梯大廈",13.54
"099Q3","新竹縣","竹北市","",15.63
"099Q3","新竹縣","竹北市","公寓",9.94
"099Q3","新竹縣","竹北市","套房",18.58
"099Q3","新竹縣","竹北市","透天厝",15.89
"099Q3","新竹縣","竹北市","電梯大廈",15.99
"099Q3","新竹縣","竹東鎮","",9.61
"099Q3","新竹縣","竹東鎮","公寓",8.30
"099Q3","新竹縣","竹東鎮","透天厝",11.27
"099Q3","新竹縣","竹東鎮","電梯大廈",9.21
"099Q3","新竹縣","湖口鄉","",9.86
"099Q3","新竹縣","湖口鄉","公寓",9.06
"099Q3","新竹縣","湖口鄉","透天厝",11.09
"099Q3","新竹縣","湖口鄉","電梯大廈",9.09
"099Q3","新竹縣","新埔鎮","",9.16
"099Q3","新竹縣","新埔鎮","透天厝",10.04
"099Q3","新竹縣","新豐鄉","",10.97
"099Q3","新竹縣","新豐鄉","透天厝",11.68
"099Q3","新竹縣","寶山鄉","",11.35
"099Q3","嘉義市","","",9.08
"099Q3","嘉義市","","公寓",6.84
"099Q3","嘉義市","","透天厝",12.07
"099Q3","嘉義市","","電梯大廈",6.57
"099Q3","嘉義市","嘉義市","",9.08
"099Q3","嘉義市","嘉義市","公寓",6.84
"099Q3","嘉義市","嘉義市","透天厝",12.07
"099Q3","嘉義市","嘉義市","電梯大廈",6.57
"099Q3","嘉義縣","","",7.39
"099Q3","嘉義縣","","透天厝",7.60
"099Q3","嘉義縣","太保市","",7.72
"099Q3","嘉義縣","水上鄉","",5.82
"099Q3","嘉義縣","水上鄉","透天厝",6.07
"099Q3","嘉義縣","民雄鄉","",6.65
"099Q3","嘉義縣","民雄鄉","透天厝",7.57
"099Q3","嘉義縣","朴子市","",9.78
"099Q3","彰化縣","","",9.43
"099Q3","彰化縣","","公寓",7.16
"099Q3","彰化縣","","透天厝",10.33
"099Q3","彰化縣","","電梯大廈",7.25
"099Q3","彰化縣","和美鎮","",9.35
"099Q3","彰化縣","和美鎮","透天厝",9.70
"099Q3","彰化縣","員林鎮","",9.75
"099Q3","彰化縣","員林鎮","透天厝",11.74
"099Q3","彰化縣","員林鎮","電梯大廈",6.60
"099Q3","彰化縣","埔心鄉","",7.97
"099Q3","彰化縣","鹿港鎮","",8.30
"099Q3","彰化縣","鹿港鎮","透天厝",9.05
"099Q3","彰化縣","彰化市","",10.09
"099Q3","彰化縣","彰化市","公寓",7.41
"099Q3","彰化縣","彰化市","透天厝",12.17
"099Q3","彰化縣","彰化市","電梯大廈",7.59
"099Q4","全國","","",21.85
"099Q4","全國","","公寓",25.24
"099Q4","全國","","別墅",15.68
"099Q4","全國","","套房",58.07
"099Q4","全國","","透天厝",14.24
"099Q4","全國","","電梯大廈",22.18
"099Q4","全國","","樓中樓",23.12
"099Q4","台中市","","",14.34
"099Q4","台中市","","公寓",9.30
"099Q4","台中市","","別墅",19.33
"099Q4","台中市","","透天厝",19.91
"099Q4","台中市","","電梯大廈",13.63
"099Q4","台中市","北屯區","",14.22
"099Q4","台中市","北屯區","公寓",9.22
"099Q4","台中市","北屯區","別墅",18.60
"099Q4","台中市","北屯區","透天厝",18.61
"099Q4","台中市","北屯區","電梯大廈",13.27
"099Q4","台中市","北區","",12.16
"099Q4","台中市","北區","公寓",8.41
"099Q4","台中市","北區","透天厝",18.94
"099Q4","台中市","北區","電梯大廈",11.76
"099Q4","台中市","西屯區","",16.02
"099Q4","台中市","西屯區","公寓",9.32
"099Q4","台中市","西屯區","透天厝",23.40
"099Q4","台中市","西屯區","電梯大廈",15.49
"099Q4","台中市","西區","",14.82
"099Q4","台中市","西區","公寓",11.28
"099Q4","台中市","西區","透天厝",23.27
"099Q4","台中市","西區","電梯大廈",13.98
"099Q4","台中市","東區","",12.81
"099Q4","台中市","東區","透天厝",16.93
"099Q4","台中市","東區","電梯大廈",8.70
"099Q4","台中市","南屯區","",14.91
"099Q4","台中市","南屯區","透天厝",21.24
"099Q4","台中市","南屯區","電梯大廈",14.14
"099Q4","台中市","南區","",11.43
"099Q4","台中市","南區","公寓",8.46
"099Q4","台中市","南區","透天厝",17.16
"099Q4","台中市","南區","電梯大廈",10.13
"099Q4","台中縣","","",11.18
"099Q4","台中縣","","公寓",7.28
"099Q4","台中縣","","別墅",13.39
"099Q4","台中縣","","透天厝",12.51
"099Q4","台中縣","","電梯大廈",9.28
"099Q4","台中縣","大甲鎮","",9.58
"099Q4","台中縣","大甲鎮","透天厝",11.04
"099Q4","台中縣","大肚鄉","",7.99
"099Q4","台中縣","大肚鄉","透天厝",8.72
